lt,t,v,timestamp
2025-10-15T15:20:00.000,2025-10-15T23:20:00.000Z,-6.981,2025-10-15T00:00:00Z
2025-10-15T15:10:00.000,2025-10-15T23:10:00.000Z,-6.974,2025-10-15T00:00:00Z
2025-10-15T15:00:00.000,2025-10-15T23:00:00.000Z,-7.008,2025-10-15T00:00:00Z
2025-10-15T14:50:00.000,2025-10-15T22:50:00.000Z,-6.808,2025-10-15T00:00:00Z
2025-10-15T14:40:00.000,2025-10-15T22:40:00.000Z,-6.823,2025-10-15T00:00:00Z
2025-10-15T14:30:00.000,2025-10-15T22:30:00.000Z,-6.714,2025-10-15T00:00:00Z
2025-10-15T14:20:00.000,2025-10-15T22:20:00.000Z,-6.307,2025-10-15T00:00:00Z
2025-10-15T14:10:00.000,2025-10-15T22:10:00.000Z,-6.049,2025-10-15T00:00:00Z
2025-10-15T14:00:00.000,2025-10-15T22:00:00.000Z,-5.773,2025-10-15T00:00:00Z
2025-10-15T13:50:00.000,2025-10-15T21:50:00.000Z,-5.82,2025-10-15T00:00:00Z
2025-10-15T13:40:00.000,2025-10-15T21:40:00.000Z,-5.867,2025-10-15T00:00:00Z
2025-10-15T13:30:00.000,2025-10-15T21:30:00.000Z,-6.129,2025-10-15T00:00:00Z
2025-10-15T13:20:00.000,2025-10-15T21:20:00.000Z,-6.574,2025-10-15T00:00:00Z
2025-10-15T13:10:00.000,2025-10-15T21:10:00.000Z,-6.327,2025-10-15T00:00:00Z
2025-10-15T13:00:00.000,2025-10-15T21:00:00.000Z,-6.218,2025-10-15T00:00:00Z
2025-10-15T12:50:00.000,2025-10-15T20:50:00.000Z,-6.359,2025-10-15T00:00:00Z
2025-10-15T12:40:00.000,2025-10-15T20:40:00.000Z,-6.669,2025-10-15T00:00:00Z
2025-10-15T12:30:00.000,2025-10-15T20:30:00.000Z,-7.08,2025-10-15T00:00:00Z
2025-10-15T12:20:00.000,2025-10-15T20:20:00.000Z,-6.885,2025-10-15T00:00:00Z
2025-10-15T12:10:00.000,2025-10-15T20:10:00.000Z,-6.871,2025-10-15T00:00:00Z
2025-10-15T12:00:00.000,2025-10-15T20:00:00.000Z,-7.057,2025-10-15T00:00:00Z
2025-10-15T11:50:00.000,2025-10-15T19:50:00.000Z,-7.023,2025-10-15T00:00:00Z
2025-10-15T11:40:00.000,2025-10-15T19:40:00.000Z,-7.544,2025-10-15T00:00:00Z
2025-10-15T11:30:00.000,2025-10-15T19:30:00.000Z,-7.64,2025-10-15T00:00:00Z
2025-10-15T11:20:00.000,2025-10-15T19:20:00.000Z,-7.827,2025-10-15T00:00:00Z
2025-10-15T11:10:00.000,2025-10-15T19:10:00.000Z,-7.965,2025-10-15T00:00:00Z
2025-10-15T11:00:00.000,2025-10-15T19:00:00.000Z,-8.01,2025-10-15T00:00:00Z
2025-10-15T10:50:00.000,2025-10-15T18:50:00.000Z,-8.07,2025-10-15T00:00:00Z
2025-10-15T10:40:00.000,2025-10-15T18:40:00.000Z,-8.25,2025-10-15T00:00:00Z
2025-10-15T10:30:00.000,2025-10-15T18:30:00.000Z,-8.56,2025-10-15T00:00:00Z
2025-10-15T10:20:00.000,2025-10-15T18:20:00.000Z,-8.74,2025-10-15T00:00:00Z
2025-10-15T10:10:00.000,2025-10-15T18:10:00.000Z,-8.97,2025-10-15T00:00:00Z
2025-10-15T10:00:00.000,2025-10-15T18:00:00.000Z,-9.27,2025-10-15T00:00:00Z
2025-10-15T09:50:00.000,2025-10-15T17:50:00.000Z,-9.14,2025-10-15T00:00:00Z
2025-10-15T09:40:00.000,2025-10-15T17:40:00.000Z,-9.1,2025-10-15T00:00:00Z
2025-10-15T09:30:00.000,2025-10-15T17:30:00.000Z,-8.94,2025-10-15T00:00:00Z
2025-10-15T09:20:00.000,2025-10-15T17:20:00.000Z,-8.94,2025-10-15T00:00:00Z
2025-10-15T09:10:00.000,2025-10-15T17:10:00.000Z,-9.09,2025-10-15T00:00:00Z
2025-10-15T09:00:00.000,2025-10-15T17:00:00.000Z,-9.25,2025-10-15T00:00:00Z
2025-10-15T08:50:00.000,2025-10-15T16:50:00.000Z,-9.21,2025-10-15T00:00:00Z
2025-10-15T08:40:00.000,2025-10-15T16:40:00.000Z,-9.25,2025-10-15T00:00:00Z
2025-10-15T08:30:00.000,2025-10-15T16:30:00.000Z,-9.63,2025-10-15T00:00:00Z
2025-10-15T08:20:00.000,2025-10-15T16:20:00.000Z,-9.63,2025-10-15T00:00:00Z
2025-10-15T08:10:00.000,2025-10-15T16:10:00.000Z,-9.7,2025-10-15T00:00:00Z
2025-10-15T08:00:00.000,2025-10-15T16:00:00.000Z,-9.73,2025-10-15T00:00:00Z
2025-10-15T07:50:00.000,2025-10-15T15:50:00.000Z,-10.11,2025-10-15T00:00:00Z
2025-10-15T07:40:00.000,2025-10-15T15:40:00.000Z,-9.99,2025-10-15T00:00:00Z
2025-10-15T07:30:00.000,2025-10-15T15:30:00.000Z,-10.11,2025-10-15T00:00:00Z
2025-10-15T07:20:00.000,2025-10-15T15:20:00.000Z,-10.41,2025-10-15T00:00:00Z
2025-10-15T07:10:00.000,2025-10-15T15:10:00.000Z,-11,2025-10-15T00:00:00Z
2025-10-15T07:00:00.000,2025-10-15T15:00:00.000Z,-11.68,2025-10-15T00:00:00Z
2025-10-15T06:50:00.000,2025-10-15T14:50:00.000Z,-12.01,2025-10-15T00:00:00Z
2025-10-15T06:40:00.000,2025-10-15T14:40:00.000Z,-12.07,2025-10-15T00:00:00Z
2025-10-15T06:30:00.000,2025-10-15T14:30:00.000Z,-12.16,2025-10-15T00:00:00Z
2025-10-15T06:20:00.000,2025-10-15T14:20:00.000Z,-12.17,2025-10-15T00:00:00Z
2025-10-15T06:10:00.000,2025-10-15T14:10:00.000Z,-12.19,2025-10-15T00:00:00Z
2025-10-15T06:00:00.000,2025-10-15T14:00:00.000Z,-12.21,2025-10-15T00:00:00Z
2025-10-15T05:50:00.000,2025-10-15T13:50:00.000Z,-12.21,2025-10-15T00:00:00Z
2025-10-15T05:40:00.000,2025-10-15T13:40:00.000Z,-12.21,2025-10-15T00:00:00Z
2025-10-15T05:30:00.000,2025-10-15T13:30:00.000Z,-12.23,2025-10-15T00:00:00Z
2025-10-15T05:20:00.000,2025-10-15T13:20:00.000Z,-12.26,2025-10-15T00:00:00Z
2025-10-15T05:10:00.000,2025-10-15T13:10:00.000Z,-12.27,2025-10-15T00:00:00Z
2025-10-15T05:00:00.000,2025-10-15T13:00:00.000Z,-12.26,2025-10-15T00:00:00Z
2025-10-15T04:50:00.000,2025-10-15T12:50:00.000Z,-12.25,2025-10-15T00:00:00Z
2025-10-15T04:40:00.000,2025-10-15T12:40:00.000Z,-12.25,2025-10-15T00:00:00Z
2025-10-15T04:30:00.000,2025-10-15T12:30:00.000Z,-12.25,2025-10-15T00:00:00Z
2025-10-15T04:20:00.000,2025-10-15T12:20:00.000Z,-12.26,2025-10-15T00:00:00Z
2025-10-15T04:10:00.000,2025-10-15T12:10:00.000Z,-12.27,2025-10-15T00:00:00Z
2025-10-15T04:00:00.000,2025-10-15T12:00:00.000Z,-12.31,2025-10-15T00:00:00Z
2025-10-15T03:50:00.000,2025-10-15T11:50:00.000Z,-12.33,2025-10-15T00:00:00Z
2025-10-15T03:40:00.000,2025-10-15T11:40:00.000Z,-12.39,2025-10-15T00:00:00Z
2025-10-15T03:30:00.000,2025-10-15T11:30:00.000Z,-12.45,2025-10-15T00:00:00Z
2025-10-15T03:20:00.000,2025-10-15T11:20:00.000Z,-12.46,2025-10-15T00:00:00Z
2025-10-15T03:10:00.000,2025-10-15T11:10:00.000Z,-12.49,2025-10-15T00:00:00Z
2025-10-15T03:00:00.000,2025-10-15T11:00:00.000Z,-12.43,2025-10-15T00:00:00Z
2025-10-15T02:50:00.000,2025-10-15T10:50:00.000Z,-12.39,2025-10-15T00:00:00Z
2025-10-15T02:40:00.000,2025-10-15T10:40:00.000Z,-12.38,2025-10-15T00:00:00Z
2025-10-15T02:30:00.000,2025-10-15T10:30:00.000Z,-12.36,2025-10-15T00:00:00Z
2025-10-15T02:20:00.000,2025-10-15T10:20:00.000Z,-12.39,2025-10-15T00:00:00Z
2025-10-15T02:10:00.000,2025-10-15T10:10:00.000Z,-12.47,2025-10-15T00:00:00Z
2025-10-15T02:00:00.000,2025-10-15T10:00:00.000Z,-12.5,2025-10-15T00:00:00Z
2025-10-15T01:50:00.000,2025-10-15T09:50:00.000Z,-12.52,2025-10-15T00:00:00Z
2025-10-15T01:40:00.000,2025-10-15T09:40:00.000Z,-12.51,2025-10-15T00:00:00Z
2025-10-15T01:30:00.000,2025-10-15T09:30:00.000Z,-12.51,2025-10-15T00:00:00Z
2025-10-15T01:20:00.000,2025-10-15T09:20:00.000Z,-12.52,2025-10-15T00:00:00Z
2025-10-15T01:10:00.000,2025-10-15T09:10:00.000Z,-12.56,2025-10-15T00:00:00Z
2025-10-15T01:00:00.000,2025-10-15T09:00:00.000Z,-12.61,2025-10-15T00:00:00Z
2025-10-15T00:50:00.000,2025-10-15T08:50:00.000Z,-12.74,2025-10-15T00:00:00Z
2025-10-15T00:40:00.000,2025-10-15T08:40:00.000Z,-12.91,2025-10-15T00:00:00Z
2025-10-15T00:30:00.000,2025-10-15T08:30:00.000Z,-13.03,2025-10-15T00:00:00Z
2025-10-15T00:20:00.000,2025-10-15T08:20:00.000Z,-13.17,2025-10-15T00:00:00Z
2025-10-15T00:10:00.000,2025-10-15T08:10:00.000Z,-13.25,2025-10-15T00:00:00Z
2025-10-15T00:00:00.000,2025-10-15T08:00:00.000Z,-13.36,2025-10-15T00:00:00Z
2025-10-14T23:50:00.000,2025-10-15T07:50:00.000Z,-13.41,2025-10-15T00:00:00Z
2025-10-14T23:40:00.000,2025-10-15T07:40:00.000Z,-13.25,2025-10-15T00:00:00Z
2025-10-14T23:30:00.000,2025-10-15T07:30:00.000Z,-13.22,2025-10-15T00:00:00Z
2025-10-14T23:20:00.000,2025-10-15T07:20:00.000Z,-13.26,2025-10-15T00:00:00Z
2025-10-14T23:10:00.000,2025-10-15T07:10:00.000Z,-13.31,2025-10-15T00:00:00Z
2025-10-14T23:00:00.000,2025-10-15T07:00:00.000Z,-13.25,2025-10-15T00:00:00Z
2025-10-14T22:50:00.000,2025-10-15T06:50:00.000Z,-13.23,2025-10-15T00:00:00Z
2025-10-14T22:40:00.000,2025-10-15T06:40:00.000Z,-13.22,2025-10-15T00:00:00Z
2025-10-14T22:30:00.000,2025-10-15T06:30:00.000Z,-13.28,2025-10-15T00:00:00Z
2025-10-14T22:20:00.000,2025-10-15T06:20:00.000Z,-13.29,2025-10-15T00:00:00Z
2025-10-14T22:10:00.000,2025-10-15T06:10:00.000Z,-13.45,2025-10-15T00:00:00Z
2025-10-14T22:00:00.000,2025-10-15T06:00:00.000Z,-13.83,2025-10-15T00:00:00Z
2025-10-14T21:50:00.000,2025-10-15T05:50:00.000Z,-13.95,2025-10-15T00:00:00Z
2025-10-14T21:40:00.000,2025-10-15T05:40:00.000Z,-13.9,2025-10-15T00:00:00Z
2025-10-14T21:30:00.000,2025-10-15T05:30:00.000Z,-13.47,2025-10-15T00:00:00Z
2025-10-14T21:20:00.000,2025-10-15T05:20:00.000Z,-13.3,2025-10-15T00:00:00Z
2025-10-14T21:10:00.000,2025-10-15T05:10:00.000Z,-13.24,2025-10-15T00:00:00Z
2025-10-14T21:00:00.000,2025-10-15T05:00:00.000Z,-13.23,2025-10-15T00:00:00Z
2025-10-14T20:50:00.000,2025-10-15T04:50:00.000Z,-13.16,2025-10-15T00:00:00Z
2025-10-14T20:40:00.000,2025-10-15T04:40:00.000Z,-13.07,2025-10-15T00:00:00Z
2025-10-14T20:30:00.000,2025-10-15T04:30:00.000Z,-13.09,2025-10-15T00:00:00Z
2025-10-14T20:20:00.000,2025-10-15T04:20:00.000Z,-12.74,2025-10-15T00:00:00Z
2025-10-14T20:10:00.000,2025-10-15T04:10:00.000Z,-12.66,2025-10-15T00:00:00Z
2025-10-14T20:00:00.000,2025-10-15T04:00:00.000Z,-12.68,2025-10-15T00:00:00Z
2025-10-14T19:50:00.000,2025-10-15T03:50:00.000Z,-12.56,2025-10-15T00:00:00Z
2025-10-14T19:40:00.000,2025-10-15T03:40:00.000Z,-12.48,2025-10-15T00:00:00Z
2025-10-14T19:30:00.000,2025-10-15T03:30:00.000Z,-12.53,2025-10-15T00:00:00Z
2025-10-14T19:20:00.000,2025-10-15T03:20:00.000Z,-12.63,2025-10-15T00:00:00Z
2025-10-14T19:10:00.000,2025-10-15T03:10:00.000Z,-12.42,2025-10-15T00:00:00Z
2025-10-14T19:00:00.000,2025-10-15T03:00:00.000Z,-12.47,2025-10-15T00:00:00Z
2025-10-14T18:50:00.000,2025-10-15T02:50:00.000Z,-12.49,2025-10-15T00:00:00Z
2025-10-14T18:40:00.000,2025-10-15T02:40:00.000Z,-12.32,2025-10-15T00:00:00Z
2025-10-14T18:30:00.000,2025-10-15T02:30:00.000Z,-12.06,2025-10-15T00:00:00Z
2025-10-14T18:20:00.000,2025-10-15T02:20:00.000Z,-11.89,2025-10-15T00:00:00Z
2025-10-14T18:10:00.000,2025-10-15T02:10:00.000Z,-11.9,2025-10-15T00:00:00Z
2025-10-14T18:00:00.000,2025-10-15T02:00:00.000Z,-11.87,2025-10-15T00:00:00Z
2025-10-14T17:50:00.000,2025-10-15T01:50:00.000Z,-12.02,2025-10-15T00:00:00Z
2025-10-14T17:40:00.000,2025-10-15T01:40:00.000Z,-11.68,2025-10-15T00:00:00Z
2025-10-14T17:30:00.000,2025-10-15T01:30:00.000Z,-11.51,2025-10-15T00:00:00Z
2025-10-14T17:20:00.000,2025-10-15T01:20:00.000Z,-11.31,2025-10-15T00:00:00Z
2025-10-14T17:10:00.000,2025-10-15T01:10:00.000Z,-10.84,2025-10-15T00:00:00Z
2025-10-14T17:00:00.000,2025-10-15T01:00:00.000Z,-10.32,2025-10-15T00:00:00Z
2025-10-14T16:50:00.000,2025-10-15T00:50:00.000Z,-9.4,2025-10-15T00:00:00Z
2025-10-14T16:40:00.000,2025-10-15T00:40:00.000Z,-9.15,2025-10-15T00:00:00Z
2025-10-14T16:30:00.000,2025-10-15T00:30:00.000Z,-8.98,2025-10-15T00:00:00Z
2025-10-14T16:20:00.000,2025-10-15T00:20:00.000Z,-8.47,2025-10-15T00:00:00Z
2025-10-14T16:10:00.000,2025-10-15T00:10:00.000Z,-7.953,2025-10-15T00:00:00Z
2025-10-14T16:00:00.000,2025-10-15T00:00:00.000Z,-7.369,2025-10-15T00:00:00Z
2025-10-14T15:50:00.000,2025-10-14T23:50:00.000Z,-6.454,2025-10-14T00:00:00Z
2025-10-14T15:40:00.000,2025-10-14T23:40:00.000Z,-5.96,2025-10-14T00:00:00Z
2025-10-14T15:30:00.000,2025-10-14T23:30:00.000Z,-5.956,2025-10-14T00:00:00Z
2025-10-14T15:20:00.000,2025-10-14T23:20:00.000Z,-6.049,2025-10-14T00:00:00Z
2025-10-14T15:10:00.000,2025-10-14T23:10:00.000Z,-6.076,2025-10-14T00:00:00Z
2025-10-14T15:00:00.000,2025-10-14T23:00:00.000Z,-6.623,2025-10-14T00:00:00Z
2025-10-14T14:50:00.000,2025-10-14T22:50:00.000Z,-7.747,2025-10-14T00:00:00Z
2025-10-14T14:40:00.000,2025-10-14T22:40:00.000Z,-7.148,2025-10-14T00:00:00Z
2025-10-14T14:30:00.000,2025-10-14T22:30:00.000Z,-6.937,2025-10-14T00:00:00Z
2025-10-14T14:20:00.000,2025-10-14T22:20:00.000Z,-6.71,2025-10-14T00:00:00Z
2025-10-14T14:10:00.000,2025-10-14T22:10:00.000Z,-6.685,2025-10-14T00:00:00Z
2025-10-14T14:00:00.000,2025-10-14T22:00:00.000Z,-6.649,2025-10-14T00:00:00Z
2025-10-14T13:50:00.000,2025-10-14T21:50:00.000Z,-6.543,2025-10-14T00:00:00Z
2025-10-14T13:40:00.000,2025-10-14T21:40:00.000Z,-6.052,2025-10-14T00:00:00Z
2025-10-14T13:30:00.000,2025-10-14T21:30:00.000Z,-6.025,2025-10-14T00:00:00Z
2025-10-14T13:20:00.000,2025-10-14T21:20:00.000Z,-6.388,2025-10-14T00:00:00Z
2025-10-14T13:10:00.000,2025-10-14T21:10:00.000Z,-6.204,2025-10-14T00:00:00Z
2025-10-14T13:00:00.000,2025-10-14T21:00:00.000Z,-5.84,2025-10-14T00:00:00Z
2025-10-14T12:50:00.000,2025-10-14T20:50:00.000Z,-5.516,2025-10-14T00:00:00Z
2025-10-14T12:40:00.000,2025-10-14T20:40:00.000Z,-5.496,2025-10-14T00:00:00Z
2025-10-14T12:30:00.000,2025-10-14T20:30:00.000Z,-5.367,2025-10-14T00:00:00Z
2025-10-14T12:20:00.000,2025-10-14T20:20:00.000Z,-5.339,2025-10-14T00:00:00Z
2025-10-14T12:10:00.000,2025-10-14T20:10:00.000Z,-5.46,2025-10-14T00:00:00Z
2025-10-14T12:00:00.000,2025-10-14T20:00:00.000Z,-5.38,2025-10-14T00:00:00Z
2025-10-14T11:50:00.000,2025-10-14T19:50:00.000Z,-5.46,2025-10-14T00:00:00Z
2025-10-14T11:40:00.000,2025-10-14T19:40:00.000Z,-5.604,2025-10-14T00:00:00Z
2025-10-14T11:30:00.000,2025-10-14T19:30:00.000Z,-5.371,2025-10-14T00:00:00Z
2025-10-14T11:20:00.000,2025-10-14T19:20:00.000Z,-4.945,2025-10-14T00:00:00Z
2025-10-14T11:10:00.000,2025-10-14T19:10:00.000Z,-4.892,2025-10-14T00:00:00Z
2025-10-14T11:00:00.000,2025-10-14T19:00:00.000Z,-5.414,2025-10-14T00:00:00Z
2025-10-14T10:50:00.000,2025-10-14T18:50:00.000Z,-5.415,2025-10-14T00:00:00Z
2025-10-14T10:40:00.000,2025-10-14T18:40:00.000Z,-5.375,2025-10-14T00:00:00Z
2025-10-14T10:30:00.000,2025-10-14T18:30:00.000Z,-5.919,2025-10-14T00:00:00Z
2025-10-14T10:20:00.000,2025-10-14T18:20:00.000Z,-5.922,2025-10-14T00:00:00Z
2025-10-14T10:10:00.000,2025-10-14T18:10:00.000Z,-5.875,2025-10-14T00:00:00Z
2025-10-14T10:00:00.000,2025-10-14T18:00:00.000Z,-5.904,2025-10-14T00:00:00Z
2025-10-14T09:50:00.000,2025-10-14T17:50:00.000Z,-5.791,2025-10-14T00:00:00Z
2025-10-14T09:40:00.000,2025-10-14T17:40:00.000Z,-5.794,2025-10-14T00:00:00Z
2025-10-14T09:30:00.000,2025-10-14T17:30:00.000Z,-6.178,2025-10-14T00:00:00Z
2025-10-14T09:20:00.000,2025-10-14T17:20:00.000Z,-6.671,2025-10-14T00:00:00Z
2025-10-14T09:10:00.000,2025-10-14T17:10:00.000Z,-6.594,2025-10-14T00:00:00Z
2025-10-14T09:00:00.000,2025-10-14T17:00:00.000Z,-6.301,2025-10-14T00:00:00Z
2025-10-14T08:50:00.000,2025-10-14T16:50:00.000Z,-6.224,2025-10-14T00:00:00Z
2025-10-14T08:40:00.000,2025-10-14T16:40:00.000Z,-6.286,2025-10-14T00:00:00Z
2025-10-14T08:30:00.000,2025-10-14T16:30:00.000Z,-6.519,2025-10-14T00:00:00Z
2025-10-14T08:20:00.000,2025-10-14T16:20:00.000Z,-6.614,2025-10-14T00:00:00Z
2025-10-14T08:10:00.000,2025-10-14T16:10:00.000Z,-6.5,2025-10-14T00:00:00Z
2025-10-14T08:00:00.000,2025-10-14T16:00:00.000Z,-6.533,2025-10-14T00:00:00Z
2025-10-14T07:50:00.000,2025-10-14T15:50:00.000Z,-6.773,2025-10-14T00:00:00Z
2025-10-14T07:40:00.000,2025-10-14T15:40:00.000Z,-6.837,2025-10-14T00:00:00Z
2025-10-14T07:30:00.000,2025-10-14T15:30:00.000Z,-6.854,2025-10-14T00:00:00Z
2025-10-14T07:20:00.000,2025-10-14T15:20:00.000Z,-6.777,2025-10-14T00:00:00Z
2025-10-14T07:10:00.000,2025-10-14T15:10:00.000Z,-6.842,2025-10-14T00:00:00Z
2025-10-14T07:00:00.000,2025-10-14T15:00:00.000Z,-6.873,2025-10-14T00:00:00Z
2025-10-14T06:50:00.000,2025-10-14T14:50:00.000Z,-6.869,2025-10-14T00:00:00Z
2025-10-14T06:40:00.000,2025-10-14T14:40:00.000Z,-6.879,2025-10-14T00:00:00Z
2025-10-14T06:30:00.000,2025-10-14T14:30:00.000Z,-6.912,2025-10-14T00:00:00Z
2025-10-14T06:20:00.000,2025-10-14T14:20:00.000Z,-6.909,2025-10-14T00:00:00Z
2025-10-14T06:10:00.000,2025-10-14T14:10:00.000Z,-6.91,2025-10-14T00:00:00Z
2025-10-14T06:00:00.000,2025-10-14T14:00:00.000Z,-6.962,2025-10-14T00:00:00Z
2025-10-14T05:50:00.000,2025-10-14T13:50:00.000Z,-6.989,2025-10-14T00:00:00Z
2025-10-14T05:40:00.000,2025-10-14T13:40:00.000Z,-7.004,2025-10-14T00:00:00Z
2025-10-14T05:30:00.000,2025-10-14T13:30:00.000Z,-7.01,2025-10-14T00:00:00Z
2025-10-14T05:20:00.000,2025-10-14T13:20:00.000Z,-6.953,2025-10-14T00:00:00Z
2025-10-14T05:10:00.000,2025-10-14T13:10:00.000Z,-6.977,2025-10-14T00:00:00Z
2025-10-14T05:00:00.000,2025-10-14T13:00:00.000Z,-7.047,2025-10-14T00:00:00Z
2025-10-14T04:50:00.000,2025-10-14T12:50:00.000Z,-7.11,2025-10-14T00:00:00Z
2025-10-14T04:40:00.000,2025-10-14T12:40:00.000Z,-7.112,2025-10-14T00:00:00Z
2025-10-14T04:30:00.000,2025-10-14T12:30:00.000Z,-7.126,2025-10-14T00:00:00Z
2025-10-14T04:20:00.000,2025-10-14T12:20:00.000Z,-7.222,2025-10-14T00:00:00Z
2025-10-14T04:10:00.000,2025-10-14T12:10:00.000Z,-7.306,2025-10-14T00:00:00Z
2025-10-14T04:00:00.000,2025-10-14T12:00:00.000Z,-7.44,2025-10-14T00:00:00Z
2025-10-14T03:50:00.000,2025-10-14T11:50:00.000Z,-7.667,2025-10-14T00:00:00Z
2025-10-14T03:40:00.000,2025-10-14T11:40:00.000Z,-7.685,2025-10-14T00:00:00Z
2025-10-14T03:30:00.000,2025-10-14T11:30:00.000Z,-7.524,2025-10-14T00:00:00Z
2025-10-14T03:20:00.000,2025-10-14T11:20:00.000Z,-7.536,2025-10-14T00:00:00Z
2025-10-14T03:10:00.000,2025-10-14T11:10:00.000Z,-7.555,2025-10-14T00:00:00Z
2025-10-14T03:00:00.000,2025-10-14T11:00:00.000Z,-7.369,2025-10-14T00:00:00Z
2025-10-14T02:50:00.000,2025-10-14T10:50:00.000Z,-7.38,2025-10-14T00:00:00Z
2025-10-14T02:40:00.000,2025-10-14T10:40:00.000Z,-7.497,2025-10-14T00:00:00Z
2025-10-14T02:30:00.000,2025-10-14T10:30:00.000Z,-7.592,2025-10-14T00:00:00Z
2025-10-14T02:20:00.000,2025-10-14T10:20:00.000Z,-7.611,2025-10-14T00:00:00Z
2025-10-14T02:10:00.000,2025-10-14T10:10:00.000Z,-7.632,2025-10-14T00:00:00Z
2025-10-14T02:00:00.000,2025-10-14T10:00:00.000Z,-7.716,2025-10-14T00:00:00Z
2025-10-14T01:50:00.000,2025-10-14T09:50:00.000Z,-7.744,2025-10-14T00:00:00Z
2025-10-14T01:40:00.000,2025-10-14T09:40:00.000Z,-7.652,2025-10-14T00:00:00Z
2025-10-14T01:30:00.000,2025-10-14T09:30:00.000Z,-7.773,2025-10-14T00:00:00Z
2025-10-14T01:20:00.000,2025-10-14T09:20:00.000Z,-7.807,2025-10-14T00:00:00Z
2025-10-14T01:10:00.000,2025-10-14T09:10:00.000Z,-7.754,2025-10-14T00:00:00Z
2025-10-14T01:00:00.000,2025-10-14T09:00:00.000Z,-7.961,2025-10-14T00:00:00Z
2025-10-14T00:50:00.000,2025-10-14T08:50:00.000Z,-8.1,2025-10-14T00:00:00Z
2025-10-14T00:40:00.000,2025-10-14T08:40:00.000Z,-8.35,2025-10-14T00:00:00Z
2025-10-14T00:30:00.000,2025-10-14T08:30:00.000Z,-8.83,2025-10-14T00:00:00Z
2025-10-14T00:20:00.000,2025-10-14T08:20:00.000Z,-8.99,2025-10-14T00:00:00Z
2025-10-14T00:10:00.000,2025-10-14T08:10:00.000Z,-8.79,2025-10-14T00:00:00Z
2025-10-14T00:00:00.000,2025-10-14T08:00:00.000Z,-8.78,2025-10-14T00:00:00Z
2025-10-13T23:50:00.000,2025-10-14T07:50:00.000Z,-8.85,2025-10-14T00:00:00Z
2025-10-13T23:40:00.000,2025-10-14T07:40:00.000Z,-8.56,2025-10-14T00:00:00Z
2025-10-13T23:30:00.000,2025-10-14T07:30:00.000Z,-8.25,2025-10-14T00:00:00Z
2025-10-13T23:20:00.000,2025-10-14T07:20:00.000Z,-8.2,2025-10-14T00:00:00Z
2025-10-13T23:10:00.000,2025-10-14T07:10:00.000Z,-8.13,2025-10-14T00:00:00Z
2025-10-13T23:00:00.000,2025-10-14T07:00:00.000Z,-8.14,2025-10-14T00:00:00Z
2025-10-13T22:50:00.000,2025-10-14T06:50:00.000Z,-8.13,2025-10-14T00:00:00Z
2025-10-13T22:40:00.000,2025-10-14T06:40:00.000Z,-8,2025-10-14T00:00:00Z
2025-10-13T22:30:00.000,2025-10-14T06:30:00.000Z,-8.11,2025-10-14T00:00:00Z
2025-10-13T22:20:00.000,2025-10-14T06:20:00.000Z,-8.84,2025-10-14T00:00:00Z
2025-10-13T22:10:00.000,2025-10-14T06:10:00.000Z,-8.57,2025-10-14T00:00:00Z
2025-10-13T22:00:00.000,2025-10-14T06:00:00.000Z,-8.16,2025-10-14T00:00:00Z
2025-10-13T21:50:00.000,2025-10-14T05:50:00.000Z,-7.764,2025-10-14T00:00:00Z
2025-10-13T21:40:00.000,2025-10-14T05:40:00.000Z,-7.622,2025-10-14T00:00:00Z
2025-10-13T21:30:00.000,2025-10-14T05:30:00.000Z,-7.607,2025-10-14T00:00:00Z
2025-10-13T21:20:00.000,2025-10-14T05:20:00.000Z,-7.621,2025-10-14T00:00:00Z
2025-10-13T21:10:00.000,2025-10-14T05:10:00.000Z,-7.669,2025-10-14T00:00:00Z
2025-10-13T21:00:00.000,2025-10-14T05:00:00.000Z,-7.791,2025-10-14T00:00:00Z
2025-10-13T20:50:00.000,2025-10-14T04:50:00.000Z,-7.862,2025-10-14T00:00:00Z
2025-10-13T20:40:00.000,2025-10-14T04:40:00.000Z,-7.561,2025-10-14T00:00:00Z
2025-10-13T20:30:00.000,2025-10-14T04:30:00.000Z,-7.332,2025-10-14T00:00:00Z
2025-10-13T20:20:00.000,2025-10-14T04:20:00.000Z,-7.237,2025-10-14T00:00:00Z
2025-10-13T20:10:00.000,2025-10-14T04:10:00.000Z,-7.172,2025-10-14T00:00:00Z
2025-10-13T20:00:00.000,2025-10-14T04:00:00.000Z,-7.279,2025-10-14T00:00:00Z
2025-10-13T19:50:00.000,2025-10-14T03:50:00.000Z,-7.295,2025-10-14T00:00:00Z
2025-10-13T19:40:00.000,2025-10-14T03:40:00.000Z,-7.3,2025-10-14T00:00:00Z
2025-10-13T19:30:00.000,2025-10-14T03:30:00.000Z,-7.499,2025-10-14T00:00:00Z
2025-10-13T19:20:00.000,2025-10-14T03:20:00.000Z,-7.137,2025-10-14T00:00:00Z
2025-10-13T19:10:00.000,2025-10-14T03:10:00.000Z,-7.062,2025-10-14T00:00:00Z
2025-10-13T19:00:00.000,2025-10-14T03:00:00.000Z,-7.242,2025-10-14T00:00:00Z
2025-10-13T18:50:00.000,2025-10-14T02:50:00.000Z,-7.26,2025-10-14T00:00:00Z
2025-10-13T18:40:00.000,2025-10-14T02:40:00.000Z,-7.256,2025-10-14T00:00:00Z
